District,Year,Month,Avg_Temp,Avg_Feelslike,Avg_Dew,Avg_Humidity,Avg_Precipitation,Avg_Precipitation_Probability,Avg_Precipitation_Coverage,Avg_Snowfall,Avg_Snow_Depth,Avg_Wind_Gust,Avg_Wind_Speed,Avg_Wind_Direction,Avg_Pressure,Avg_Cloud_Cover,Avg_Visibility,Avg_Solar_Radiation,Avg_Solar_Energy,Avg_UV_Index,Cases
amritsar,2017,1,12.06,12.02,9.94,89.25,1.58,35.48,3.09,0.0,0.0,13.36,10.3,213.67,1018.3,44.75,1.53,123.93,10.71,4.9,0
amritsar,2017,2,15.71,15.71,11.33,79.24,0.17,14.29,0.6,0.0,0.0,16.3,10.07,262.11,1016.21,32.09,2.1,184.89,15.96,6.75,1
amritsar,2017,3,19.48,19.55,13.34,72.35,0.76,16.13,1.21,0.0,0.0,16.51,10.11,278.16,1012.0,36.31,2.7,228.14,19.7,7.94,0
amritsar,2017,4,27.46,26.9,12.03,44.37,1.36,26.67,2.22,0.0,0.0,23.83,15.94,232.93,1006.1,23.02,2.9,281.57,24.3,9.27,0
amritsar,2017,5,31.54,31.49,14.6,39.57,0.68,19.35,1.21,0.0,0.0,24.04,14.11,187.23,1003.64,30.68,2.52,282.74,24.42,9.03,0
amritsar,2017,6,31.03,33.97,21.26,62.28,6.32,56.67,5.14,0.0,0.0,21.36,17.69,192.37,1000.01,35.4,2.65,261.19,22.62,8.17,0
amritsar,2017,7,30.6,41.91,28.21,88.33,9.5,77.42,6.05,0.0,0.0,18.61,11.26,124.94,999.63,49.78,2.5,218.08,18.83,7.39,5
amritsar,2017,8,29.9,39.96,27.94,90.26,3.49,51.61,3.23,0.0,0.0,16.76,10.2,153.86,1001.15,48.87,2.68,208.29,17.96,7.16,3
amritsar,2017,9,28.42,32.59,24.9,83.49,0.53,23.33,1.67,0.0,0.0,15.85,8.67,234.01,1005.71,36.36,2.77,224.57,19.38,7.73,4
amritsar,2017,10,25.32,26.43,19.85,75.29,0.0,3.23,0.13,0.0,0.0,12.05,6.57,214.8,1009.56,0.75,2.03,207.81,17.91,7.42,6
amritsar,2017,11,16.79,16.79,12.58,79.88,0.11,10.0,0.69,0.0,0.0,11.96,6.25,237.51,1015.28,17.53,1.13,155.02,13.38,5.87,5
amritsar,2017,12,13.17,13.16,8.06,75.85,0.42,6.45,0.81,0.0,0.0,12.15,7.29,273.38,1018.02,32.58,1.49,137.49,11.91,5.52,2
amritsar,2018,1,11.6,11.56,7.59,80.59,0.19,3.23,0.4,0.0,0.0,12.4,7.18,227.06,1015.58,31.9,1.26,149.45,12.83,5.9,1
amritsar,2018,2,15.48,15.45,10.19,74.6,0.72,10.71,1.49,0.0,0.0,14.48,9.61,267.26,1015.71,35.1,2.19,189.4,16.35,6.96,1
amritsar,2018,3,21.14,21.03,13.92,68.46,0.09,19.35,1.61,0.0,0.0,16.41,11.2,233.41,1011.33,28.88,2.47,235.75,20.39,8.13,1
amritsar,2018,4,26.85,26.77,15.7,56.34,0.89,26.67,1.67,0.0,0.0,19.39,12.59,177.53,1007.52,28.03,2.66,273.35,23.61,9.2,1
amritsar,2018,5,31.62,31.24,13.53,37.66,0.21,41.94,3.36,0.0,0.0,20.43,15.05,215.1,1003.71,32.25,2.56,294.04,25.42,9.48,1
amritsar,2018,6,32.08,34.48,20.56,55.0,4.19,46.67,3.61,0.0,0.0,22.26,15.17,178.55,998.19,35.36,2.29,266.54,23.07,8.27,1
amritsar,2018,7,30.25,36.26,24.89,74.61,7.06,74.19,5.51,0.0,0.0,15.61,10.84,145.68,997.73,52.45,2.25,218.82,18.9,7.39,2
amritsar,2018,8,30.13,36.37,25.26,76.39,2.71,48.39,3.36,0.0,0.0,15.64,8.65,152.09,999.42,56.8,2.31,205.84,17.75,7.16,2
amritsar,2018,9,27.67,30.32,22.5,75.2,10.07,46.67,3.89,0.0,0.0,15.88,9.85,180.04,1006.21,43.32,2.45,202.64,17.52,7.2,2
amritsar,2018,10,23.31,23.55,17.15,70.97,0.68,6.45,0.27,0.0,0.0,14.52,7.65,214.48,1012.98,9.05,2.17,205.04,17.69,7.39,2
amritsar,2018,11,17.83,17.83,11.85,71.38,0.2,6.67,0.42,0.0,0.0,14.06,7.87,205.55,1015.77,30.97,1.87,157.25,13.58,6.03,2
amritsar,2018,12,12.08,12.07,7.36,76.71,0.02,9.68,0.67,0.0,0.0,12.11,6.43,245.44,1018.34,17.41,1.52,144.43,12.45,5.81,0
amritsar,2019,1,10.96,10.9,6.98,79.47,0.74,38.71,3.9,0.0,0.0,13.26,9.44,236.62,1019.48,40.76,1.69,132.89,11.45,5.19,1
amritsar,2019,2,13.56,13.54,9.52,79.66,3.68,39.29,4.17,0.0,0.0,16.06,10.02,225.87,1016.49,43.35,2.11,162.44,14.03,6.14,0
amritsar,2019,3,17.87,17.85,10.65,66.32,0.25,22.58,1.48,0.0,0.0,15.71,10.06,264.58,1014.09,36.59,2.45,220.92,19.08,7.81,0
amritsar,2019,4,26.56,26.52,15.57,55.72,1.22,26.67,2.64,0.0,0.0,20.42,13.8,254.79,1008.44,34.56,2.59,269.37,23.24,8.83,0
amritsar,2019,5,30.13,29.7,14.02,41.89,0.41,22.58,1.34,0.0,0.0,21.59,14.03,240.0,1004.75,26.85,2.65,297.43,25.67,9.45,0
amritsar,2019,6,33.24,34.31,17.49,42.86,0.81,26.67,1.94,0.0,0.0,20.06,15.58,226.11,999.79,23.22,2.68,299.08,25.86,9.07,0
amritsar,2019,7,30.08,35.14,24.27,73.48,7.51,74.19,6.59,0.0,0.0,18.06,13.91,124.11,998.43,45.53,2.08,209.41,18.14,7.03,1
amritsar,2019,8,29.9,35.99,25.28,77.35,2.65,74.19,4.44,0.0,0.0,13.75,9.45,169.15,1001.0,50.46,2.25,206.11,17.81,7.06,1
amritsar,2019,9,28.96,33.34,24.05,76.08,2.43,50.0,3.19,0.0,0.0,14.85,9.36,153.75,1005.84,39.97,1.96,198.27,17.12,6.93,1
amritsar,2019,10,23.77,24.17,18.33,73.71,0.41,16.13,1.75,0.0,0.0,15.48,8.25,256.35,1012.79,16.06,1.77,193.09,16.68,7.1,0
amritsar,2019,11,18.18,18.2,13.52,76.14,1.79,26.67,2.64,0.0,0.0,14.37,6.99,244.77,1015.79,28.72,1.59,136.46,11.8,5.47,0
amritsar,2019,12,10.37,10.22,7.94,86.38,1.54,12.9,1.75,0.0,0.0,12.3,5.42,229.93,1019.19,39.57,0.89,119.77,10.38,5.0,0
amritsar,2020,1,10.42,10.36,7.15,82.28,1.82,25.81,4.17,0.0,0.0,13.06,7.9,261.87,1018.21,45.15,1.3,125.24,10.78,5.32,0
amritsar,2020,2,14.53,14.52,9.75,75.83,0.67,10.34,0.72,0.0,0.0,15.21,9.71,247.19,1017.26,26.38,1.54,189.62,16.38,7.07,0
amritsar,2020,3,18.04,18.04,13.42,76.52,2.31,48.39,4.97,0.0,0.0,17.92,10.27,206.33,1013.55,38.46,2.25,204.6,17.68,7.52,0
amritsar,2020,4,24.38,24.54,16.06,62.79,1.2,36.67,2.36,0.0,0.0,18.52,11.53,253.9,1010.24,37.09,2.62,266.11,22.98,8.63,0
amritsar,2020,5,29.77,30.05,16.63,48.93,0.34,35.48,2.82,0.0,0.0,20.03,14.92,209.38,1004.58,31.93,2.52,282.24,24.42,9.16,0
amritsar,2020,6,31.21,34.26,20.72,55.76,1.4,43.33,2.64,0.0,0.0,18.17,14.96,126.23,1000.49,34.25,2.26,288.51,24.9,8.7,0
amritsar,2020,7,30.68,36.73,24.72,71.65,6.66,64.52,5.11,0.0,0.0,18.34,16.65,160.11,999.87,42.61,2.09,243.73,21.07,7.65,0
amritsar,2020,8,30.0,36.76,25.71,78.65,6.62,67.74,5.78,0.0,0.0,15.95,10.84,139.02,999.59,49.38,2.35,190.02,16.4,6.52,0
amritsar,2020,9,29.71,34.36,24.24,74.08,0.79,16.67,1.53,0.0,0.0,13.7,7.69,225.4,1003.98,24.72,2.2,225.27,19.48,7.7,1
amritsar,2020,10,24.26,24.47,16.26,65.14,0.0,0.0,0.0,0.0,0.0,12.72,8.39,304.46,1009.13,1.15,2.0,212.75,18.36,7.61,0
amritsar,2020,11,16.76,16.7,10.84,71.8,0.47,13.33,0.83,0.0,0.0,13.63,8.65,252.01,1017.0,25.78,1.74,156.05,13.48,6.13,0
amritsar,2020,12,11.29,11.23,8.25,83.76,0.68,12.9,1.21,0.0,0.0,12.66,7.12,219.59,1017.43,44.08,0.95,142.02,12.3,5.74,0
barnala,2017,1,13.11,12.83,9.34,80.08,2.74,35.48,11.69,0.0,0.0,14.84,6.72,216.65,1018.01,42.69,0.89,140.53,12.12,5.68,0
barnala,2017,2,17.12,17.05,10.32,68.83,0.23,14.29,2.83,0.0,0.0,17.13,8.12,261.97,1015.89,34.24,1.12,199.41,17.24,7.29,0
barnala,2017,3,21.97,21.77,11.17,55.51,0.63,19.35,4.03,0.0,0.0,18.76,8.36,222.31,1011.25,27.01,1.78,246.84,21.33,8.58,1
barnala,2017,4,30.38,29.84,11.51,34.97,0.25,36.67,3.75,0.0,0.0,22.35,11.2,236.84,1005.25,15.93,1.89,292.68,25.24,9.6,0
barnala,2017,5,33.72,33.99,15.45,36.21,0.55,61.29,6.45,0.0,0.0,21.24,9.67,160.31,1002.85,28.19,1.87,296.98,25.64,9.52,0
barnala,2017,6,32.33,35.52,21.49,57.27,5.29,63.33,19.86,0.0,0.0,19.27,9.42,183.91,999.39,30.09,1.93,266.29,22.99,8.3,0
barnala,2017,7,31.57,39.27,25.76,72.45,3.47,90.32,23.92,0.0,0.0,18.81,8.86,135.47,998.95,58.26,1.96,234.86,20.31,7.97,1
barnala,2017,8,31.17,38.48,25.65,73.81,2.44,87.1,26.88,0.0,0.0,17.91,8.75,147.64,1000.56,55.7,1.89,215.74,18.67,7.39,1
barnala,2017,9,29.62,32.81,22.96,70.17,1.9,46.67,11.53,0.0,0.0,14.49,6.85,243.14,1005.05,22.02,1.51,222.55,19.21,7.67,1
barnala,2017,10,27.03,27.19,16.74,56.82,0.0,3.23,0.13,0.0,0.0,13.83,6.38,123.55,1008.8,1.59,1.17,214.41,18.5,7.65,1
barnala,2017,11,18.36,18.34,12.69,72.66,0.2,6.67,1.25,0.0,0.0,13.17,6.01,220.76,1014.82,15.4,0.58,166.78,14.41,6.27,1
barnala,2017,12,14.39,14.16,8.24,70.25,0.42,6.45,4.03,0.0,0.0,14.41,7.19,258.19,1017.72,27.41,0.65,148.92,12.87,5.74,1
barnala,2018,1,12.83,12.43,7.51,74.16,0.56,3.23,2.42,0.0,0.0,14.89,7.52,250.9,1015.4,18.69,0.63,161.03,13.58,6.19,0
barnala,2018,2,16.9,16.77,9.67,66.34,0.76,14.29,5.06,0.0,0.0,16.38,8.2,244.32,1015.3,35.19,1.29,198.14,17.09,7.32,0
barnala,2018,3,23.06,22.86,13.53,58.75,0.48,25.81,4.03,0.0,0.0,17.34,8.75,247.38,1010.79,17.61,1.77,248.72,21.5,8.48,0
barnala,2018,4,28.86,28.6,14.32,45.52,0.65,46.67,6.25,0.0,0.0,21.04,9.6,177.94,1006.8,24.92,1.84,284.74,24.56,9.3,0
barnala,2018,5,32.96,32.86,14.29,36.14,0.57,48.39,5.65,0.0,0.0,21.53,10.75,205.39,1002.92,19.98,1.92,306.44,26.46,9.65,0
barnala,2018,6,33.59,37.38,21.78,53.32,2.56,46.67,12.64,0.0,0.0,21.61,11.09,185.45,997.5,28.45,1.83,266.62,23.02,8.33,0
barnala,2018,7,30.73,38.14,25.97,77.0,6.69,87.1,35.48,0.0,0.0,16.51,8.79,173.24,997.27,55.95,1.68,222.53,19.22,7.52,1
barnala,2018,8,30.31,37.81,26.24,79.69,4.24,87.1,31.05,0.0,0.0,15.25,7.07,156.05,999.07,71.95,1.61,211.6,18.24,7.52,0
barnala,2018,9,28.27,31.77,23.94,78.92,6.78,76.67,18.06,0.0,0.0,15.24,7.8,163.08,1005.62,43.26,1.79,197.39,17.06,6.97,0
barnala,2018,10,24.41,24.73,17.47,68.3,0.2,25.81,1.75,0.0,0.0,13.69,6.82,143.78,1012.24,9.21,1.52,211.79,18.29,7.65,0
barnala,2018,11,19.29,19.3,12.38,67.68,0.34,20.0,3.06,0.0,0.0,15.42,7.32,187.88,1015.26,20.85,0.94,169.65,14.67,6.43,0
barnala,2018,12,13.05,12.64,8.3,76.24,0.65,12.9,4.84,0.0,0.0,13.37,6.53,222.65,1017.98,11.14,0.79,153.5,13.26,5.9,0
barnala,2019,1,12.09,11.65,7.77,77.55,2.58,29.03,12.1,0.0,0.0,14.12,7.05,218.75,1019.17,36.72,0.97,152.81,13.18,6.0,0
barnala,2019,2,14.52,14.4,10.69,79.7,2.61,53.57,20.39,0.0,0.0,16.32,7.62,192.45,1016.21,50.89,1.27,177.1,15.3,6.82,0
barnala,2019,3,19.63,19.57,12.35,66.48,0.86,38.71,8.2,0.0,0.0,17.52,8.23,208.64,1013.61,34.07,1.72,231.38,20.0,8.16,0
barnala,2019,4,28.0,27.95,15.6,51.43,1.74,46.67,8.61,0.0,0.0,18.65,9.28,191.5,1007.63,36.59,1.8,278.91,24.09,9.17,0
barnala,2019,5,31.37,31.07,14.38,40.23,0.92,54.84,6.05,0.0,0.0,19.48,9.63,246.43,1004.02,28.07,1.94,300.27,25.95,9.35,0
barnala,2019,6,34.7,36.86,18.72,42.99,0.54,50.0,5.69,0.0,0.0,21.43,10.07,192.98,999.12,18.5,1.94,294.64,25.47,9.1,0
barnala,2019,7,31.01,37.47,25.2,73.01,3.6,90.32,30.65,0.0,0.0,18.32,8.25,127.72,997.89,56.88,1.71,219.91,19.03,7.39,2
barnala,2019,8,30.22,37.79,26.28,80.2,6.46,90.32,32.53,0.0,0.0,15.75,7.25,112.03,1000.45,63.5,1.74,212.76,18.35,7.48,2
barnala,2019,9,30.12,36.31,25.05,75.46,1.09,73.33,11.53,0.0,0.0,15.77,8.26,104.23,1005.14,30.5,1.68,213.87,18.5,7.47,1
barnala,2019,10,25.87,26.13,17.8,63.75,0.35,29.03,1.61,0.0,0.0,16.2,7.16,180.48,1012.06,18.21,1.28,197.1,17.0,7.1,1
barnala,2019,11,19.75,19.75,13.75,71.04,1.19,36.67,9.3,0.0,0.0,15.99,7.31,230.21,1015.33,39.63,1.0,149.64,12.89,5.97,0
barnala,2019,12,11.58,11.26,8.54,83.5,0.65,9.68,3.63,0.0,0.0,13.14,6.2,233.9,1018.97,40.83,0.59,135.72,11.72,5.35,0
barnala,2020,1,11.59,11.2,8.31,82.12,1.87,35.48,12.23,0.0,0.0,15.09,7.15,244.22,1017.92,46.26,0.75,140.65,12.14,5.71,0
barnala,2020,2,15.76,15.58,10.09,72.17,1.43,17.24,4.89,0.0,0.0,17.86,8.64,224.34,1017.01,25.31,1.08,198.41,17.16,7.31,0
barnala,2020,3,19.83,19.83,14.29,73.14,3.31,54.84,15.99,0.0,0.0,18.57,8.83,177.33,1013.04,43.54,1.68,215.7,18.62,7.94,0
barnala,2020,4,27.15,26.89,14.62,50.53,0.92,43.33,6.67,0.0,0.0,20.7,9.52,215.34,1009.52,38.01,2.3,273.58,23.62,8.93,0
barnala,2020,5,31.35,31.49,16.09,44.87,2.18,45.16,11.56,0.0,0.0,22.12,10.53,174.18,1004.12,29.64,2.29,290.86,25.14,9.42,0
barnala,2020,6,32.51,36.92,22.49,57.92,0.88,70.0,7.64,0.0,0.0,17.94,9.37,98.07,1000.06,20.48,2.35,280.8,24.24,8.63,0
barnala,2020,7,31.49,38.73,25.59,72.6,3.88,87.1,27.02,0.0,0.0,17.77,8.22,146.9,999.48,41.03,2.05,240.99,20.82,7.68,0
barnala,2020,8,30.58,38.55,26.42,79.26,3.26,93.55,30.78,0.0,0.0,18.67,8.76,119.39,999.29,57.02,2.24,200.93,17.35,7.13,0
barnala,2020,9,31.57,36.12,23.05,63.38,1.54,36.67,10.42,0.0,0.0,16.57,7.18,219.97,1003.43,22.53,2.07,222.32,19.19,7.83,0
barnala,2020,10,25.96,25.69,13.6,50.28,0.0,0.0,0.0,0.0,0.0,14.77,6.82,274.76,1008.57,2.09,1.61,218.19,18.88,7.71,0
barnala,2020,11,17.84,17.74,10.3,65.17,1.35,13.33,5.0,0.0,0.0,13.76,6.81,228.16,1016.68,16.35,1.22,169.49,14.62,6.37,0
barnala,2020,12,13.04,12.63,8.85,78.35,0.2,9.68,1.75,0.0,0.0,14.15,6.72,269.56,1017.19,17.37,0.81,154.68,13.36,5.97,0
bathinda,2017,1,13.35,13.07,8.92,77.19,1.75,32.26,7.26,0.0,0.0,15.03,7.13,199.87,1018.05,43.88,,139.72,12.05,5.55,3
bathinda,2017,2,18.12,17.93,8.31,59.81,0.08,10.71,1.34,0.0,0.0,18.56,9.05,237.75,1015.88,32.79,,201.38,17.41,7.29,4
bathinda,2017,3,22.91,22.63,10.02,49.33,0.45,16.13,2.96,0.0,0.0,19.35,9.24,223.72,1011.31,27.5,,246.45,21.33,8.65,1
bathinda,2017,4,31.17,30.38,10.68,31.89,0.25,33.33,2.78,0.0,0.0,22.72,11.92,217.4,1005.22,16.39,,291.95,25.2,9.57,0
bathinda,2017,5,34.33,34.5,15.18,34.28,0.37,51.61,4.17,0.0,0.0,21.66,10.02,197.01,1002.8,28.95,,298.46,25.79,9.45,2
bathinda,2017,6,32.78,36.11,21.62,56.1,4.89,50.0,16.11,0.0,0.0,19.86,9.38,182.08,999.31,29.16,,266.57,23.04,8.4,5
bathinda,2017,7,32.29,39.88,25.43,68.51,3.01,80.65,21.37,0.0,0.0,18.51,8.52,136.01,998.69,53.47,,234.6,20.24,7.84,8
bathinda,2017,8,32.26,39.15,24.92,66.94,2.45,87.1,20.56,0.0,0.0,18.25,8.76,158.41,1000.25,52.7,,220.94,19.07,7.65,7
bathinda,2017,9,30.11,33.24,22.52,66.75,1.31,36.67,9.44,0.0,0.0,14.09,6.3,175.07,1004.98,17.48,,225.81,19.49,7.77,6
bathinda,2017,10,27.61,27.68,16.35,53.8,0.0,0.0,0.0,0.0,0.0,13.34,6.44,119.31,1008.72,1.59,,214.91,18.54,7.74,8
bathinda,2017,11,18.55,18.53,12.53,71.16,0.24,10.0,1.81,0.0,0.0,12.8,6.07,234.48,1014.83,15.2,,167.25,14.4,6.3,9
bathinda,2017,12,14.61,14.37,7.64,66.95,0.41,9.68,3.76,0.0,0.0,14.35,7.17,262.26,1017.81,26.58,,150.65,13.0,5.81,2
bathinda,2018,1,13.15,12.78,7.53,72.47,0.38,3.23,2.02,0.0,0.0,14.2,7.12,220.18,1015.36,18.51,,162.15,13.66,6.26,4
bathinda,2018,2,17.14,17.01,9.29,63.8,0.44,10.71,3.27,0.0,0.0,16.06,7.99,247.56,1015.41,34.89,,198.76,17.16,7.29,3
bathinda,2018,3,23.43,23.19,13.3,56.81,0.37,22.58,2.82,0.0,0.0,17.41,8.69,217.72,1010.88,17.17,,248.35,21.48,8.52,4
bathinda,2018,4,29.41,29.09,14.17,43.69,0.5,53.33,6.67,0.0,0.0,20.67,9.79,181.27,1006.8,25.13,,284.58,24.56,9.33,4
bathinda,2018,5,33.57,33.45,14.22,34.47,0.45,51.61,5.11,0.0,0.0,21.45,10.4,198.34,1002.93,19.52,,307.06,26.53,9.68,4
bathinda,2018,6,34.2,38.07,21.74,51.45,2.54,43.33,12.78,0.0,0.0,21.31,10.37,172.79,997.46,25.83,,271.35,23.42,8.4,4
bathinda,2018,7,31.47,39.19,25.84,73.49,5.56,83.87,31.59,0.0,0.0,16.57,7.85,176.98,997.1,50.33,,231.75,20.03,7.77,10
bathinda,2018,8,31.18,38.55,25.68,73.66,2.53,67.74,19.36,0.0,0.0,16.25,7.91,173.04,998.88,68.7,,220.85,19.06,7.71,7
bathinda,2018,9,29.45,32.82,22.89,70.36,2.85,56.67,11.25,0.0,0.0,16.62,7.33,157.7,1005.43,39.52,,205.09,17.7,7.2,5
bathinda,2018,10,25.49,25.57,16.53,61.34,0.25,32.26,2.15,0.0,0.0,14.84,6.9,123.04,1012.23,9.62,,210.83,18.18,7.65,5
bathinda,2018,11,20.25,20.19,11.75,61.93,0.21,13.33,1.53,0.0,0.0,16.04,7.59,181.63,1015.24,19.43,,170.45,14.7,6.5,4
bathinda,2018,12,13.72,13.33,7.94,71.79,0.48,12.9,5.24,0.0,0.0,13.65,6.52,209.7,1018.01,11.35,,153.85,13.3,5.9,0
bathinda,2019,1,12.29,11.89,7.45,75.18,1.67,25.81,11.43,0.0,0.0,14.73,6.95,224.24,1019.32,35.89,,152.52,13.17,5.9,8
bathinda,2019,2,14.75,14.62,9.94,75.7,1.63,50.0,15.48,0.0,0.0,16.71,7.87,192.22,1016.27,47.41,,178.59,15.45,6.89,7
bathinda,2019,3,20.72,20.51,10.76,58.33,0.7,25.81,5.51,0.0,0.0,18.63,8.77,210.55,1013.68,32.71,,231.01,19.96,8.16,8
bathinda,2019,4,28.86,28.63,14.86,47.32,1.75,46.67,8.06,0.0,0.0,18.85,9.9,193.66,1007.75,38.46,,278.24,24.0,9.13,8
bathinda,2019,5,31.93,31.69,14.69,39.42,0.93,48.39,5.65,0.0,0.0,19.37,9.23,234.73,1004.21,29.46,,299.28,25.85,9.42,7
bathinda,2019,6,35.24,37.39,18.61,41.67,0.58,46.67,5.97,0.0,0.0,20.53,9.82,196.1,999.16,17.42,,293.81,25.42,9.2,26
bathinda,2019,7,32.05,38.69,24.92,67.98,3.72,87.1,25.4,0.0,0.0,18.32,8.75,138.9,997.61,50.08,,228.29,19.69,7.65,52
bathinda,2019,8,31.1,38.7,25.91,75.0,3.55,80.65,24.19,0.0,0.0,16.43,7.84,120.35,1000.3,59.32,,218.08,18.84,7.65,31
bathinda,2019,9,31.28,37.41,24.51,68.87,1.75,66.67,8.47,0.0,0.0,16.12,8.22,94.51,1004.84,25.01,,216.16,18.67,7.53,12
bathinda,2019,10,26.51,26.64,17.12,59.15,0.03,22.58,1.08,0.0,0.0,16.12,7.37,173.02,1012.06,18.59,,198.32,17.1,7.19,6
bathinda,2019,11,19.56,19.55,14.01,72.65,1.48,36.67,8.47,0.0,0.0,15.38,7.26,247.64,1015.45,40.0,,148.5,12.81,5.93,6
bathinda,2019,12,11.62,11.25,8.17,81.62,0.75,12.9,3.76,0.0,0.0,13.0,6.35,214.59,1018.99,38.19,,137.33,11.86,5.35,0
bathinda,2020,1,11.47,11.06,7.94,80.76,1.34,29.03,9.27,0.0,0.0,14.55,7.0,232.25,1018.01,42.96,,142.29,12.25,5.74,1
bathinda,2020,2,16.11,15.9,9.84,69.66,0.84,24.14,4.89,0.0,0.0,17.58,8.78,219.64,1017.0,23.25,2.5,199.53,17.24,7.31,1
bathinda,2020,3,19.96,19.95,14.32,72.74,3.13,51.61,13.84,0.0,0.0,18.55,8.6,174.12,1013.02,41.02,,215.96,18.68,7.84,1
bathinda,2020,4,27.55,27.27,14.57,49.32,0.73,50.0,6.25,0.0,0.0,20.81,10.32,214.35,1009.63,38.22,,273.79,23.61,8.93,1
bathinda,2020,5,31.69,31.93,16.34,44.49,2.39,48.39,9.81,0.0,0.0,22.97,11.32,195.96,1004.15,28.34,,292.02,25.26,9.35,1
bathinda,2020,6,33.16,37.38,22.15,54.85,0.56,50.0,6.25,0.0,0.0,17.94,8.58,130.64,999.95,18.09,,279.4,24.16,8.7,2
bathinda,2020,7,32.62,39.76,25.07,66.41,3.11,83.87,21.37,0.0,0.0,18.19,9.0,153.89,999.24,34.45,,244.25,21.09,7.87,2
bathinda,2020,8,31.42,39.45,26.11,74.51,3.29,93.55,29.97,0.0,0.0,18.42,9.12,125.41,999.08,52.05,,206.4,17.8,7.16,1
bathinda,2020,9,32.34,36.31,22.11,58.12,1.56,40.0,9.72,0.0,0.0,16.0,7.05,209.98,1003.4,21.0,,220.77,19.07,7.73,1
bathinda,2020,10,26.65,26.28,13.23,47.33,0.0,0.0,0.0,0.0,0.0,14.78,7.08,262.28,1008.67,1.82,,218.31,18.81,7.68,1
bathinda,2020,11,18.17,18.07,10.28,63.64,0.74,13.33,3.19,0.0,0.0,13.52,6.75,199.08,1016.8,15.02,,170.07,14.68,6.47,1
bathinda,2020,12,13.29,12.91,8.5,75.5,0.25,9.68,1.75,0.0,0.0,14.53,7.02,250.38,1017.27,13.58,,154.41,13.34,5.97,0
faridkot,2017,1,12.86,12.58,9.27,80.74,1.57,41.94,10.08,0.0,0.0,14.04,6.39,213.17,1018.18,47.81,,132.79,11.45,5.32,1
faridkot,2017,2,17.51,17.36,9.15,64.08,0.18,17.86,2.53,0.0,0.0,18.1,8.3,248.25,1015.95,34.08,,197.73,17.09,7.25,0
faridkot,2017,3,22.49,22.19,9.95,50.72,0.7,38.71,5.65,0.0,0.0,19.92,8.77,219.9,1011.47,31.45,,239.56,20.71,8.39,0
faridkot,2017,4,30.71,29.97,10.95,33.79,0.51,40.0,4.58,0.0,0.0,22.92,10.63,224.24,1005.31,16.78,,289.27,25.0,9.4,1
faridkot,2017,5,34.06,34.27,15.21,34.98,0.43,58.06,4.97,0.0,0.0,20.46,9.3,183.91,1002.87,31.0,,293.69,25.39,9.23,0
faridkot,2017,6,32.63,35.99,21.6,56.7,3.84,53.33,18.47,0.0,0.0,18.12,7.89,168.85,999.29,25.93,,268.37,23.2,8.37,2
faridkot,2017,7,31.73,39.87,26.04,73.11,4.75,83.87,26.48,0.0,0.0,16.6,7.14,124.66,998.75,49.05,,230.12,19.9,7.87,3
faridkot,2017,8,31.43,38.93,25.73,73.18,3.12,87.1,25.13,0.0,0.0,17.31,7.44,136.79,1000.29,48.69,,219.74,18.97,7.65,3
faridkot,2017,9,29.47,32.77,23.18,71.2,1.62,46.67,12.92,0.0,0.0,13.32,5.42,190.5,1004.98,14.25,,226.39,19.55,7.8,1
faridkot,2017,10,26.62,26.94,17.58,61.07,0.02,9.68,0.67,0.0,0.0,12.9,5.88,148.5,1008.79,1.59,,212.67,18.36,7.55,2
faridkot,2017,11,18.06,18.04,12.84,74.41,0.3,10.0,2.08,0.0,0.0,12.43,5.79,233.19,1014.92,18.87,,163.53,14.11,6.2,2
faridkot,2017,12,14.1,13.83,7.87,69.54,0.41,6.45,3.09,0.0,0.0,13.95,6.59,275.46,1017.88,26.95,,147.34,12.75,5.81,1
faridkot,2018,1,12.74,12.39,7.42,73.4,0.32,6.45,2.02,0.0,0.0,13.87,6.55,223.39,1015.41,20.69,,158.99,13.38,6.13,2
faridkot,2018,2,17.01,16.87,8.64,62.29,0.67,10.71,4.61,0.0,0.0,17.59,7.77,249.64,1015.5,36.85,,195.28,16.87,7.14,1
faridkot,2018,3,23.38,23.08,12.91,56.05,0.34,19.35,3.9,0.0,0.0,18.19,8.21,227.5,1010.97,20.2,,244.72,21.15,8.23,1
faridkot,2018,4,29.25,28.89,14.06,44.19,0.42,50.0,6.53,0.0,0.0,20.12,8.81,182.63,1006.93,28.38,,282.1,24.37,9.2,1
faridkot,2018,5,33.24,32.99,13.98,34.63,0.74,51.61,6.18,0.0,0.0,20.98,9.5,183.9,1003.05,21.43,,303.69,26.26,9.55,1
faridkot,2018,6,33.89,37.6,21.66,52.17,3.08,43.33,13.33,0.0,0.0,19.93,9.09,175.68,997.47,28.04,,268.41,23.24,8.37,1
faridkot,2018,7,31.04,38.97,26.17,76.48,6.36,87.1,36.29,0.0,0.0,15.27,6.89,174.15,997.08,45.44,,233.34,20.14,7.81,6
faridkot,2018,8,31.18,38.84,25.92,74.67,2.04,80.65,22.98,0.0,0.0,14.66,6.47,160.42,998.71,64.2,,222.16,19.16,7.71,3
faridkot,2018,9,28.98,32.42,23.22,73.26,4.93,70.0,15.28,0.0,0.0,14.95,6.38,133.32,1005.46,35.25,,206.54,17.85,7.3,2
